ticker,cik,symbol,description,gics_sector,equity_securities,cap_size,sector_revenue_total_(trillions),total_cap_(trillions)
OPHC,1288855,OPHC,Optimumbank Holdings Inc.,Financials,Common stocks,Micro cap,2.7,46.3
CARV,1016178,CARV,Carver Bancorp Inc.,Financials,Common stocks,Micro cap,2.7,46.3
AYLA,1797336,AYLA,"Ayala Pharmaceuticals, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
AEI,1750106,AEI,Alset EHome International Inc.,Real Estate,Common stocks,Micro cap,0.6,46.3
ATIF,1755058,ATIF,ATIF Holdings Limited,Financials,Common stocks,Micro cap,2.7,46.3
TKAT,1491487,TKAT,"Takung Art Co., Ltd.",Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
APRE,1781983,APRE,"Aprea Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
JCTCF,885307,JCTCF,Jewett Cameron Trading Ltd,Industrials,Common stocks,Micro cap,2.7,46.3
OTIC,1493566,OTIC,Otonomy Inc,Health Care,Common stocks,Micro cap,2.8,46.3
ALF,1833908,ALF,"Alfi, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
ELSE,351789,ELSE,Electro Sensors Inc,Information Technology,Common stocks,Micro cap,5.8,46.3
KIQ,1161814,KIQ,Kelso Technologies Inc,Industrials,Common stocks,Micro cap,2.7,46.3
KUKE,1809158,KUKE,Kuke Music Holding Limited ADRs,Consumer Discretionary,ADRs,Micro cap,2.9,46.3
CANF,1536196,CANF,Can-Fite BioPharma Ltd. ADRs,Health Care,ADRs,Micro cap,2.8,46.3
APDN,744452,APDN,Applied Dna Sciences Inc,Health Care,Common stocks,Micro cap,2.8,46.3
APVO,1671584,APVO,Aptevo Therapeutics Inc,Health Care,Common stocks,Micro cap,2.8,46.3
TIVC,1787740,TIVC,"Tivic Health Systems, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
BEAT,1779372,BEAT,"Heartbeam, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
BVXV,1611747,BVXV,BiondVax Pharmaceuticals Ltd. ADRs,Health Care,ADRs,Micro cap,2.8,46.3
AGTC,1273636,AGTC,Applied Genetic Technologies Corp,Health Care,Common stocks,Micro cap,2.8,46.3
MITO,1696396,MITO,Stealth BioTherapeutics Corp. ADRs,Health Care,ADRs,Micro cap,2.8,46.3
YMTX,1445283,YMTX,"Yumanity Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
KBNT,1729750,KBNT,"Kubient, Inc.",Communication Services,Common stocks,Micro cap,1.6,46.3
NBSE,1173281,NBSE,"NeuBase Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
HCTI,1839285,HCTI,"Healthcare Triangle, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
ISPC,1558569,ISPC,iSpecimen Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
NEXI,1538210,NEXI,"NexImmune, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
CNTX,1842952,CNTX,Context Therapeutics Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
BON,1816815,BON,Bon Natural Life Limited,Industrials,Common stocks,Micro cap,2.7,46.3
BJDX,1704287,BJDX,"Bluejay Diagnostics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
ENSV,319458,ENSV,Enservco Corp,Energy,Common stocks,Micro cap,2.2,46.3
BTX,748592,BTX,"Brooklyn ImmunoTherapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
PLXP,1497504,PLXP,PLx Pharma Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
LEXX,1348362,LEXX,Lexaria Bioscience Corp.,Health Care,Common stocks,Micro cap,2.8,46.3
SXTC,1723980,SXTC,"China SXT Pharmaceuticals, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
WNW,1787803,WNW,Wunong Net Technology Co Ltd,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
PFIN,75340,PFIN,P And F Industries Inc Class A,Industrials,Common stocks,Micro cap,2.7,46.3
BFRI,1858685,BFRI,Biofrontera Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
TUEM,878726,TUEM,Tuesday Morning Corporation,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
INVO,1417926,INVO,"INVO BioScience, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
SEAC,1019671,SEAC,Seachange International Inc,Information Technology,Common stocks,Micro cap,5.8,46.3
RKDA,1469443,RKDA,Arcadia Biosciences Inc,Consumer Staples,Common stocks,Micro cap,2.6,46.3
COHN,1270436,COHN,Cohen & Company Inc.,Financials,Common stocks,Micro cap,2.7,46.3
DATS,1648960,DATS,"DatChat, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
INPX,1529113,INPX,Inpixon,Information Technology,Common stocks,Micro cap,5.8,46.3
OPGN,1293818,OPGN,Opgen Inc,Health Care,Common stocks,Micro cap,2.8,46.3
TRT,732026,TRT,Trio Tech International,Information Technology,Common stocks,Micro cap,5.8,46.3
BLIN,1378590,BLIN,Bridgeline Digital Inc.,Information Technology,Common stocks,Micro cap,5.8,46.3
CNFR,1502292,CNFR,Conifer Holdings Inc,Financials,Common stocks,Micro cap,2.7,46.3
PALT,1355839,PALT,Paltalk Inc.,Information Technology,Common stocks,Micro cap,5.8,46.3
REED,1140215,REED,Reeds Inc,Consumer Staples,Common stocks,Micro cap,2.6,46.3
AHI,1815436,AHI,Advanced Human Imaging Ltd ADRs,Information Technology,ADRs,Micro cap,5.8,46.3
XRTX,1729214,XRTX,XORTX Therapeutics Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
HCDI,1784567,HCDI,"Harbor Custom Development, Inc.",Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
WAVD,803578,WAVD,"WaveDancer, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
EVK,943184,EVK,Ever-Glory International Group Inc.,Materials,Common stocks,Micro cap,0.9,46.3
EEIQ,1781397,EEIQ,Elite Education Group International Ltd,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
RCON,1442620,RCON,"Recon Technology, Ltd.",Energy,Common stocks,Micro cap,2.2,46.3
TPST,1544227,TPST,"Tempest Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
YTEN,1121702,YTEN,Yield10 Bioscience Inc,Health Care,Common stocks,Micro cap,2.8,46.3
HLBZ,1788841,HLBZ,"Helbiz, Inc. - Class A",Industrials,Common stocks,Micro cap,2.7,46.3
MITQ,1770236,MITQ,"Moving iMage Technologies, Inc.",Communication Services,Common stocks,Micro cap,1.6,46.3
WHLR,1527541,WHLR,"Wheeler Real Estate Investment Trust, Inc",Real Estate,REITs,Micro cap,0.6,46.3
BNSO,846546,BNSO,Bonso Electronics International Inc.,Information Technology,Common stocks,Micro cap,5.8,46.3
CYTH,922247,CYTH,"Cyclo Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
MARPS,62362,MARPS,Marine Petroleum Trust Units Of Beneficial Interest,Energy,Royalty trusts,Micro cap,2.2,46.3
AVCT,1704760,AVCT,"American Virtual Cloud Technologies, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
TSRI,98338,TSRI,"Tsr, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
LTRY,1673481,LTRY,Lottery.com,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
UTME,1789299,UTME,UTime Limited,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
WBEV,1782627,WBEV,"Winc, Inc.",Consumer Staples,Common stocks,Micro cap,2.6,46.3
ANTE,1413745,ANTE,AirNet Technology Inc. ADRs,Health Care,ADRs,Micro cap,2.8,46.3
YCBD,1644903,YCBD,"cbdMD, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
CYCC,1130166,CYCC,Cyclacel Pharmaceuticals Inc,Health Care,Common stocks,Micro cap,2.8,46.3
LMFA,1640384,LMFA,Lm Funding America Inc,Financials,Common stocks,Micro cap,2.7,46.3
AMS,744825,AMS,American Shared Hospital Services,Health Care,Common stocks,Micro cap,2.8,46.3
CING,1862150,CING,Cingulate Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
GIGM,1105101,GIGM,Gigamedia Limited,Information Technology,Common stocks,Micro cap,5.8,46.3
OLB,1314196,OLB,"The OLB Group, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
TANH,1588084,TANH,Tantech Holdings Ltd.,Materials,Common stocks,Micro cap,0.9,46.3
BTCS,1436229,BTCS,BTCS Inc.,Information Technology,Common stocks,Micro cap,5.8,46.3
OXBR,1584831,OXBR,Oxbridge Re Holdings Limited,Financials,Common stocks,Micro cap,2.7,46.3
VRPX,1708331,VRPX,"Virpax Pharmaceuticals, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
DTST,1419951,DTST,Data Storage Corporation,Information Technology,Common stocks,Micro cap,5.8,46.3
DRUG,1827401,DRUG,Bright Minds Biosciences Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
BIOC,1044378,BIOC,Biocept Inc,Health Care,Common stocks,Micro cap,2.8,46.3
NDRA,1681682,NDRA,Endra Life Sciences Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
NBRV,1641640,NBRV,Nabriva Therapeutics Plc,Health Care,Common stocks,Micro cap,2.8,46.3
PHGE,1739174,PHGE,BiomX Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
VYNE,1566044,VYNE,VYNE Therapeutics Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
SFET,1725332,SFET,Safe-T Group Ltd. ADRs,Information Technology,ADRs,Micro cap,5.8,46.3
UCL,1775898,UCL,uCloudlink Group Inc. ADRs,Communication Services,ADRs,Micro cap,1.6,46.3
CWBR,1522602,CWBR,Cohbar Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
USEG,101594,USEG,Us Energy Corp,Energy,Common stocks,Micro cap,2.2,46.3
DUOT,1396536,DUOT,"Duos Technologies Group, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
RNAZ,1829635,RNAZ,"TransCode Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
PIK,1861522,PIK,Kidpik Corp.,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
BTBD,1718224,BTBD,"BT Brands, Inc.",Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
TOMZ,314227,TOMZ,TOMI Environmental Solutions Inc.,Industrials,Common stocks,Micro cap,2.7,46.3
EDTK,1782309,EDTK,Skillful Craftsman Education Technology Limited,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
AEMD,882291,AEMD,Aethlon Medical Inc,Health Care,Common stocks,Micro cap,2.8,46.3
JVA,1007019,JVA,Coffee Holding Inc,Consumer Staples,Common stocks,Micro cap,2.6,46.3
MDGS,1618500,MDGS,Medigus Ltd. ADRs,Health Care,ADRs,Micro cap,2.8,46.3
PZG,1629210,PZG,Paramount Gold Nevada Corp,Materials,Common stocks,Micro cap,0.9,46.3
CEMI,1092662,CEMI,Chembio Diagnostics Inc,Health Care,Common stocks,Micro cap,2.8,46.3
GIPR,1651721,GIPR,Generation Income Properties Inc,Real Estate,Common stocks,Micro cap,0.6,46.3
VBLT,1603207,VBLT,Vascular Biogenics Ltd.,Health Care,Common stocks,Micro cap,2.8,46.3
NSPR,1433607,NSPR,Inspiremd Inc,Health Care,Common stocks,Micro cap,2.8,46.3
SMIT,922612,SMIT,Schmitt Industries Inc,Information Technology,Common stocks,Micro cap,5.8,46.3
FORD,38264,FORD,Forward Industries Inc,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
GYRO,1589061,GYRO,Gyrodyne  Llc,Real Estate,Common stocks,Micro cap,0.6,46.3
LMNL,1351172,LMNL,Liminal BioSciences Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
RETO,1687277,RETO,"Reto Eco-Solutions, Inc.",Materials,Common stocks,Micro cap,0.9,46.3
SSNT,1236275,SSNT,"Silversun Technologies, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
CLRO,840715,CLRO,Clearone Inc,Information Technology,Common stocks,Micro cap,5.8,46.3
FGF,1591890,FGF,"FG Financial Group, Inc.",Financials,Common stocks,Micro cap,2.7,46.3
MINM,1467761,MINM,"Minim, Inc",Information Technology,Common stocks,Micro cap,5.8,46.3
OBSV,1685316,OBSV,ObsEva SA,Health Care,Common stocks,Micro cap,2.8,46.3
UPC,1809616,UPC,Universe Pharmaceuticals Inc,Health Care,Common stocks,Micro cap,2.8,46.3
SONN,1106838,SONN,"Sonnet BioTherapeutics Holdings, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
BIMI,1213660,BIMI,NF Energy Saving Corporation,Industrials,Common stocks,Micro cap,2.7,46.3
IMTE,1668438,IMTE,Integrated Media Technology Limited,Communication Services,Common stocks,Micro cap,1.6,46.3
BBLG,1419554,BBLG,Bone Biologics Corp.,Health Care,Common stocks,Micro cap,2.8,46.3
PTPI,1815903,PTPI,"Petros Pharmaceuticals, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
MSN,32621,MSN,Emerson Radio Corp,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
SOFO,1029744,SOFO,"Sonic Foundry, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
IMRN,1660046,IMRN,Immuron Limited ADRs,Health Care,ADRs,Micro cap,2.8,46.3
HGEN,1293310,HGEN,Humanigen Inc,Health Care,Common stocks,Micro cap,2.8,46.3
CYAN,768408,CYAN,Cyanotech Corp,Consumer Staples,Common stocks,Micro cap,2.6,46.3
NAOV,1326706,NAOV,"NanoVibronix, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
BKYI,1019034,BKYI,Bio-Key International Inc.,Industrials,Common stocks,Micro cap,2.7,46.3
EXN,1263011,EXN,Excellon Resources Inc.,Materials,Common stocks,Micro cap,0.9,46.3
IMMX,1873835,IMMX,"Immix Biopharma, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
ELYS,1080319,ELYS,"Elys Game Technology, Corp.",Information Technology,Common stocks,Micro cap,5.8,46.3
IINN,1837493,IINN,Inspira Technologies Oxy B.H.N. Ltd.,Health Care,Common stocks,Micro cap,2.8,46.3
IPDN,1546296,IPDN,Professional Diversity Network Inc,Information Technology,Common stocks,Micro cap,5.8,46.3
TTNP,910267,TTNP,Titan Pharmaceuticals Inc,Health Care,Common stocks,Micro cap,2.8,46.3
QUMU,892482,QUMU,Qumu Corp,Information Technology,Common stocks,Unknown,5.8,46.3
OTRK,1136174,OTRK,"Ontrak, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
NUZE,1527613,NUZE,Nuzee Inc,Consumer Staples,Common stocks,Micro cap,2.6,46.3
MULN,1499961,MULN,"Mullen Automotive, Inc.",Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
MDRR,1654595,MDRR,"Medalist Diversified REIT, Inc",Real Estate,REITs,Micro cap,0.6,46.3
AGFY,1800637,AGFY,Agrify Corporation,Industrials,Common stocks,Micro cap,2.7,46.3
NLSP,1783036,NLSP,NLS Pharmaceutics Ltd.,Health Care,Common stocks,Micro cap,2.8,46.3
LEDS,1333822,LEDS,SemiLEDS Corporation,Information Technology,Common stocks,Micro cap,5.8,46.3
ASPU,1487198,ASPU,Aspen Group Inc.,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
NEPH,1196298,NEPH,"Nephros, Inc.",Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
BOSC,1005516,BOSC,B.O.S. Better Online Solutions,Industrials,Common stocks,Micro cap,2.7,46.3
LOGC,1664106,LOGC,"Logicbio Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
WAFU,1716770,WAFU,Wah Fu Education Group Limited,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
BLPH,1600132,BLPH,Bellerophon Therapeutics Inc,Health Care,Common stocks,Micro cap,2.8,46.3
AWX,1061069,AWX,Avalon Holdings Corporation,Industrials,Common stocks,Micro cap,2.7,46.3
MYO,1369290,MYO,Myomo Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
JZXN,1816172,JZXN,"Jiuzi Holdings, Inc.",Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
INLX,1081745,INLX,Intellinetics Inc.,Information Technology,Common stocks,Micro cap,5.8,46.3
CLEU,1775085,CLEU,China Liberal Education Holdings Limited,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
BLBX,1567900,BLBX,Blackboxstocks Inc.,Information Technology,Common stocks,Micro cap,5.8,46.3
LIQT,1307579,LIQT,Liqtech International Inc,Industrials,Common stocks,Micro cap,2.7,46.3
QLGN,1460702,QLGN,"Qualigen Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
GLMD,1595353,GLMD,Galmed Pharmaceuticals Ltd.,Health Care,Common stocks,Micro cap,2.8,46.3
CCNC,1641398,CCNC,Code Chain New Continent Limited,Industrials,Common stocks,Micro cap,2.7,46.3
VRME,1104038,VRME,VerifyMe Inc.,Information Technology,Common stocks,Micro cap,5.8,46.3
UNCY,1766140,UNCY,"Unicycive Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
BLCM,1358403,BLCM,Bellicum Pharmaceuticals Inc,Health Care,Common stocks,Micro cap,2.8,46.3
TAOP,1552670,TAOP,Taoping Inc.,Information Technology,Common stocks,Micro cap,5.8,46.3
SONM,1178697,SONM,"Sonim Technologies, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
PTIX,1022899,PTIX,Protagenic Therapeutics Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
IONM,1798270,IONM,Assure Holdings Corp.,Health Care,Common stocks,Micro cap,2.8,46.3
DYNT,720875,DYNT,Dynatronics Corporation,Health Care,Common stocks,Micro cap,2.8,46.3
SQL,1605888,SQL,SeqLL Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
BRTX,1505497,BRTX,"BioRestorative Therapies, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
SINT,1269026,SINT,"Sintx Technologies, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
SLRX,1615219,SLRX,"Salarius Pharmaceuticals, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
JAGX,1585608,JAGX,Jaguar Health Inc,Health Care,Common stocks,Micro cap,2.8,46.3
RELI,1812727,RELI,Reliance Global Group Inc.,Financials,Common stocks,Micro cap,2.7,46.3
TOPS,1296484,TOPS,Top Ships Inc.,Industrials,Common stocks,Micro cap,2.7,46.3
MIND,926423,MIND,Mitcham Industries Inc,Energy,Common stocks,Micro cap,2.2,46.3
WINT,946486,WINT,"Windtree Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
CSCW,1747661,CSCW,Color Star Technology Co. Ltd.,Information Technology,Common stocks,Micro cap,5.8,46.3
ADIL,1513525,ADIL,Adial Pharmaceuticals Inc,Health Care,Common stocks,Micro cap,2.8,46.3
SPCB,1291855,SPCB,"Supercom, Ltd.",Industrials,Common stocks,Micro cap,2.7,46.3
ALLR,1860657,ALLR,"Allarity Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
GRIL,1701756,GRIL,"Muscle Maker, Inc",Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
PHIO,1533040,PHIO,Phio Pharmaceuticals Corp.,Health Care,Common stocks,Micro cap,2.8,46.3
CLXT,1705843,CLXT,Calyxt Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
ARTW,7623,ARTW,Arts Way Manufacturing Inc,Industrials,Common stocks,Micro cap,2.7,46.3
MSGM,1821175,MSGM,Motorsport Games Inc. - Class A,Communication Services,Common stocks,Micro cap,1.6,46.3
BPTS,1768946,BPTS,Biophytis SA ADRs,Health Care,ADRs,Micro cap,2.8,46.3
HOTH,1711786,HOTH,"Hoth Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
NXGL,1468929,NXGL,"NexGel, Inc",Health Care,Common stocks,Micro cap,2.8,46.3
LIXT,1335105,LIXT,Lixte Biotechnology Holdings Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
XBIO,1534525,XBIO,"Xenetic Biosciences, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
HIHO,1026785,HIHO,Highway Holdings Limited,Industrials,Common stocks,Micro cap,2.7,46.3
IMH,1000298,IMH,Impac Mortgage Holdings Inc,Financials,Common stocks,Micro cap,2.7,46.3
CUEN,1424657,CUEN,Cuentas Inc.,Communication Services,Common stocks,Micro cap,1.6,46.3
PSTV,1095981,PSTV,"Plus Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
GAME,1714562,GAME,"Engine Media Holdings, Inc.",Communication Services,Common stocks,Micro cap,1.6,46.3
MEDS,1382574,MEDS,"Trxade Group, Inc.",Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
AMBO,1494558,AMBO,Ambow Education Holding Ltd. ADRs of Class A,Consumer Staples,ADRs,Micro cap,2.6,46.3
WISA,1682149,WISA,"Summit Wireless Technologies, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
SNOA,1367083,SNOA,Sonoma Pharmaceuticals Inc,Health Care,Common stocks,Micro cap,2.8,46.3
UUU,102109,UUU,Universal Security Instruments Inc,Information Technology,Common stocks,Micro cap,5.8,46.3
COMS,1178727,COMS,COMSovereign Holding Corp.,Information Technology,Common stocks,Micro cap,5.8,46.3
UNAM,100716,UNAM,Unico American Corp,Financials,Common stocks,Micro cap,2.7,46.3
CFRX,1478069,CFRX,ContraFect Corp,Health Care,Common stocks,Micro cap,2.8,46.3
GOVX,832489,GOVX,"GeoVax Labs, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
DXF,1499494,DXF,Dunxin Financial Holdings Limited ADRs,Financials,ADRs,Micro cap,2.7,46.3
MTP,1643918,MTP,Midatech Pharma PLC ADRs,Health Care,ADRs,Micro cap,2.8,46.3
UFAB,1617669,UFAB,Unique Fabricating Inc,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
CREX,1356093,CREX,"Creative Realities, Inc.",Information Technology,Common stocks,Micro cap,5.8,46.3
SVFD,1789192,SVFD,"Save Foods, Inc.",Materials,Common stocks,Micro cap,0.9,46.3
NAVB,810509,NAVB,Navidea Biopharmaceuticals Inc,Health Care,Common stocks,Micro cap,2.8,46.3
ENSC,1716947,ENSC,"Ensysce Biosciences, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
VIVE,879682,VIVE,Viveve Medical Inc,Health Care,Common stocks,Micro cap,2.8,46.3
CPHI,1106644,CPHI,China Pharma Holdings Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
BTB,1543268,BTB,Bit Brother Limited,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
SISI,1300734,SISI,"Shineco, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
SSY,96793,SSY,"Sunlink Health Systems, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
PHCF,1729089,PHCF,"Puhui Wealth Investment Management Co., Ltd.",Financials,Common stocks,Micro cap,2.7,46.3
TMBR,1504167,TMBR,"Timber Pharmaceuticals, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
GBR,105744,GBR,New Concept Energy Inc,Energy,Common stocks,Micro cap,2.2,46.3
MFH,1527762,MFH,JMU Limited ADRs,Consumer Discretionary,ADRs,Micro cap,2.9,46.3
WORX,1674227,WORX,SCWorx Corp.,Health Care,Common stocks,Micro cap,2.8,46.3
AMST,1807166,AMST,Amesite Operating Co,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
ZVO,1305323,ZVO,Zovio Inc.,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
NUWE,1506492,NUWE,"Nuwellis, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
KTRA,1498382,KTRA,"Kintara Therapeutics, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
PRFX,1801834,PRFX,PainReform Ltd.,Health Care,Common stocks,Micro cap,2.8,46.3
XTLB,1023549,XTLB,XTL Biopharmaceuticals ADRs,Health Care,ADRs,Micro cap,2.8,46.3
CLWT,1026662,CLWT,Euro Tech Holdings Company Limited,Industrials,Common stocks,Micro cap,2.7,46.3
RBCN,1410172,RBCN,Rubicon Technology Inc,Information Technology,Common stocks,Micro cap,5.8,46.3
EZGO,1806904,EZGO,EZGO Technologies Ltd.,Consumer Discretionary,Common stocks,Micro cap,2.9,46.3
GMBL,1451448,GMBL,Esports Entertainment Group Inc.,Consumer Discretionary,Common stocks,Small cap,2.9,46.3
OBLG,746210,OBLG,Oblong Inc.,Information Technology,Common stocks,Micro cap,5.8,46.3
GBS,1725430,GBS,GBS Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
EAST,1534708,EAST,Eastside Distilling Inc.,Consumer Staples,Common stocks,Micro cap,2.6,46.3
CNSP,1729427,CNSP,"CNS Pharmaceuticals, Inc.",Health Care,Common stocks,Micro cap,2.8,46.3
AHPI,874710,AHPI,Allied Healthcare Products Inc.,Health Care,Common stocks,Micro cap,2.8,46.3
EJH,1769768,EJH,E-Home Household Service Holdings Ltd,Industrials,Common stocks,Micro cap,2.7,46.3
